words,word_players,match_id,team_name,outcome,goals_scored,goals_conceded,season_half
Pressure,Leroy Sané,3949634,Bayern Munich,Won,5,0,First half
Pressure,Aleksandar Pavlović,3949634,Bayern Munich,Won,5,0,First half
Pass,Raphaël Adelino José Guerreiro,3949634,Bayern Munich,Won,5,0,First half
Block,Raphaël Adelino José Guerreiro,3949634,Bayern Munich,Won,5,0,First half
Pressure-Pressure-Pressure,Joshua Kimmich-Harry Kane-Leroy Sané,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Pass,Manuel Neuer-Harry Kane-Harry Kane,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry,Kingsley Coman-Manuel Neuer-Manuel Neuer,3949634,Bayern Munich,Won,5,0,First half
Ball Recovery-Carry-Pass,Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano,3949634,Bayern Munich,Won,5,0,First half
Pressure,Eric Dier,3949634,Bayern Munich,Won,5,0,First half
Pressure,Dayotchanculle Upamecano,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Manuel Neuer-Kingsley Coman-Kingsley Coman-Alphonso Davies-Alphonso Davies-Alphonso Davies-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Leroy Sané-Leroy Sané-Leroy Sané-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Kingsley Coman-Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Pass-Ball Receipt,Thomas Müller-Thomas Müller-Alphonso Davies,3949634,Bayern Munich,Won,5,0,First half
Pass,Alphonso Davies,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass,Raphaël Adelino José Guerreiro-Thomas Müller-Thomas Müller-Thomas Müller,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Carry,Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Alphonso Davies-Eric Dier-Eric Dier-Eric Dier-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Alphonso Davies-Alphonso Davies-Alphonso Davies-Kingsley Coman-Kingsley Coman-Kingsley Coman-Eric Dier-Eric Dier-Eric Dier-Aleksandar Pavlović-Aleksandar Pavlović-Eric Dier-Eric Dier-Eric Dier-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Thomas Müller-Thomas Müller-Thomas Müller-Eric Dier-Eric Dier-Eric Dier,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Harry Kane-Harry Kane-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Alphonso Davies-Alphonso Davies-Alphonso Davies-Kingsley Coman-Kingsley Coman-Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Pass-Ball Receipt-Carry-Pass,Thomas Müller-Thomas Müller-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich,3949634,Bayern Munich,Won,5,0,First half
Pass,Raphaël Adelino José Guerreiro,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Carry-Pass,Leroy Sané-Leroy Sané-Leroy Sané,3949634,Bayern Munich,Won,5,0,First half
Pass,Raphaël Adelino José Guerreiro,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,Alphonso Davies-Alphonso Davies-Alphonso Davies-Eric Dier-Eric Dier-Eric Dier-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Leroy Sané,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Pass-Ball Receipt-Carry-Pass,Aleksandar Pavlović-Aleksandar Pavlović-Kingsley Coman-Kingsley Coman-Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Manuel Neuer-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Eric Dier-Eric Dier-Eric Dier-Kingsley Coman-Kingsley Coman-Kingsley Coman-Aleksandar Pavlović-Aleksandar Pavlović-Eric Dier-Eric Dier-Eric Dier-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Alphonso Davies-Alphonso Davies-Alphonso Davies,3949634,Bayern Munich,Won,5,0,First half
Foul Committed,Eric Dier,3949634,Bayern Munich,Won,5,0,First half
Clearance-Block-Pressure,Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano,3949634,Bayern Munich,Won,5,0,First half
Pressure,Eric Dier,3949634,Bayern Munich,Won,5,0,First half
Ball Recovery,Harry Kane,3949634,Bayern Munich,Won,5,0,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass,Kingsley Coman-Kingsley Coman-Kingsley Coman-Alphonso Davies-Alphonso Davies-Alphonso Davies,3949634,Bayern Munich,Won,5,0,First half
Dribble-Carry,Kingsley Coman-Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Manuel Neuer-Manuel Neuer-Manuel Neuer-Alphonso Davies-Alphonso Davies-Alphonso Davies-Eric Dier-Eric Dier-Eric Dier-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Eric Dier-Eric Dier-Eric Dier-Alphonso Davies-Alphonso Davies-Alphonso Davies-Kingsley Coman-Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Shot,Leroy Sané-Leroy Sané,3949634,Bayern Munich,Won,5,0,First half
Pass,Thomas Müller,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt,Raphaël Adelino José Guerreiro-Leroy Sané-Leroy Sané-Leroy Sané-Thomas Müller,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Pass-Ball Receipt-Carry,Joshua Kimmich-Joshua Kimmich-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro,3949634,Bayern Munich,Won,5,0,First half
Ball Recovery-Carry-Pass,Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović,3949634,Bayern Munich,Won,5,0,First half
Pressure,Dayotchanculle Upamecano,3949634,Bayern Munich,Won,5,0,First half
Block,Harry Kane,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Eric Dier-Eric Dier-Eric Dier-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Alphonso Davies-Alphonso Davies-Alphonso Davies-Thomas Müller,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Pass-Ball Receipt-Carry-Pass,Aleksandar Pavlović-Aleksandar Pavlović-Eric Dier-Eric Dier-Eric Dier,3949634,Bayern Munich,Won,5,0,First half
Pass,Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Shot,Harry Kane,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt,Manuel Neuer-Leroy Sané,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Leroy Sané-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Eric Dier-Eric Dier-Eric Dier,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass,Leroy Sané-Alphonso Davies-Alphonso Davies-Alphonso Davies,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Carry,Joshua Kimmich-Joshua Kimmich,3949634,Bayern Munich,Won,5,0,First half
Dribble-Carry,Joshua Kimmich-Joshua Kimmich,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass,Dayotchanculle Upamecano-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Alphonso Davies-Eric Dier-Eric Dier-Eric Dier-Manuel Neuer-Manuel Neuer-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Manuel Neuer-Manuel Neuer-Manuel Neuer-Dayotchanculle Upamecano-Dayotchanculle Upamecano,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Pass-Ball Receipt-Carry,Alphonso Davies-Kingsley Coman-Kingsley Coman-Alphonso Davies-Alphonso Davies,3949634,Bayern Munich,Won,5,0,First half
Pressure,Harry Kane,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt,Manuel Neuer-Harry Kane-Harry Kane-Harry Kane-Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry,Dayotchanculle Upamecano-Manuel Neuer-Manuel Neuer,3949634,Bayern Munich,Won,5,0,First half
Pressure,Alphonso Davies,3949634,Bayern Munich,Won,5,0,First half
Pressure,Aleksandar Pavlović,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt,Joshua Kimmich-Thomas Müller,3949634,Bayern Munich,Won,5,0,First half
Shot,Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Dribble-Carry,Kingsley Coman-Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Shield-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Alphonso Davies-Manuel Neuer-Eric Dier-Eric Dier-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Kingsley Coman-Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Dribble,Joshua Kimmich,3949634,Bayern Munich,Won,5,0,First half
Pressure,Thomas Müller,3949634,Bayern Munich,Won,5,0,First half
Pressure,Dayotchanculle Upamecano,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Joshua Kimmich-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Leroy Sané-Leroy Sané-Leroy Sané,3949634,Bayern Munich,Won,5,0,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Eric Dier-Eric Dier-Eric Dier-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Leroy Sané-Leroy Sané-Leroy Sané-Joshua Kimmich-Joshua Kimmich,3949634,Bayern Munich,Won,5,0,First half
Referee Ball-Drop,Unknown,3949634,Bayern Munich,Won,5,0,First half
Injury Stoppage,Aleksandar Pavlović,3949634,Bayern Munich,Won,5,0,First half
Pass,Joshua Kimmich,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Dayotchanculle Upamecano-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Leroy Sané-Leroy Sané-Leroy Sané-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Alphonso Davies-Alphonso Davies-Alphonso Davies-Kingsley Coman-Kingsley Coman-Kingsley Coman-Leroy Sané-Leroy Sané-Leroy Sané,3949634,Bayern Munich,Won,5,0,First half
Ball Recovery-Carry-Dribble-Carry,Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano,3949634,Bayern Munich,Won,5,0,First half
Pressure,Dayotchanculle Upamecano,3949634,Bayern Munich,Won,5,0,First half
Pressure,Alphonso Davies,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Carry-Dribble,Thomas Müller-Thomas Müller-Thomas Müller,3949634,Bayern Munich,Won,5,0,First half
Pass,Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry,Eric Dier-Kingsley Coman-Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Pressure,Alphonso Davies,3949634,Bayern Munich,Won,5,0,First half
Block,Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Duel,Alphonso Davies,3949634,Bayern Munich,Won,5,0,First half
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Leroy Sané-Raphaël Adelino José Guerreiro-Joshua Kimmich-Joshua Kimmich-Alphonso Davies-Alphonso Davies-Alphonso Davies-Kingsley Coman-Kingsley Coman-Kingsley Coman-Harry Kane-Harry Kane,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Carry,Thomas Müller-Thomas Müller,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Leroy Sané-Aleksandar Pavlović-Aleksandar Pavlović-Eric Dier-Eric Dier-Eric Dier-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Leroy Sané-Leroy Sané,3949634,Bayern Munich,Won,5,0,First half
Substitution,Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Pass-Ball Receipt,Alphonso Davies-Eric Dier-Eric Dier-Harry Kane,3949634,Bayern Munich,Won,5,0,First half
Pressure,Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass,Thomas Müller-Thomas Müller-Thomas Müller-Alphonso Davies-Alphonso Davies-Alphonso Davies,3949634,Bayern Munich,Won,5,0,First half
Pass,Thomas Müller,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Carry-Pass,Thomas Müller-Thomas Müller-Thomas Müller,3949634,Bayern Munich,Won,5,0,First half
Pass,Harry Kane,3949634,Bayern Munich,Won,5,0,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Leroy Sané-Leroy Sané-Leroy Sané-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Leroy Sané-Leroy Sané-Leroy Sané-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Joshua Kimmich-Joshua Kimmich-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Eric Dier-Eric Dier-Eric Dier-Alphonso Davies-Alphonso Davies-Eric Dier-Eric Dier-Eric Dier-Joshua Kimmich-Joshua Kimmich-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Alphonso Davies-Alphonso Davies-Alphonso Davies-Eric Dier-Eric Dier-Eric Dier-Harry Kane-Harry Kane,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Alphonso Davies-Kingsley Coman-Kingsley Coman-Kingsley Coman-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Aleksandar Pavlović-Eric Dier-Eric Dier-Eric Dier-Alphonso Davies-Alphonso Davies,3949634,Bayern Munich,Won,5,0,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Leroy Sané-Leroy Sané-Leroy Sané-Aleksandar Pavlović-Aleksandar Pavlović,3949634,Bayern Munich,Won,5,0,First half
Referee Ball-Drop,Unknown,3949634,Bayern Munich,Won,5,0,First half
Block-Ball Recovery-Injury Stoppage,Aleksandar Pavlović-Joshua Kimmich-Dayotchanculle Upamecano,3949634,Bayern Munich,Won,5,0,First half
Pass,Harry Kane,3949634,Bayern Munich,Won,5,0,First half
Miscontrol,Aleksandar Pavlović,3949634,Bayern Munich,Won,5,0,First half
50/50,Thomas Müller,3949634,Bayern Munich,Won,5,0,First half
50/50,Eric Dier,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Miscontrol,Dayotchanculle Upamecano-Eric Dier-Eric Dier-Eric Dier,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt,Joshua Kimmich-Dayotchanculle Upamecano,3949634,Bayern Munich,Won,5,0,First half
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,Eric Dier-Eric Dier-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Leroy Sané-Leroy Sané-Leroy Sané-Kingsley Coman-Kingsley Coman-Kingsley Coman-Harry Kane,3949634,Bayern Munich,Won,5,0,First half
Interception-Carry,Eric Dier-Eric Dier,3949634,Bayern Munich,Won,5,0,First half
Pressure,Alphonso Davies,3949634,Bayern Munich,Won,5,0,First half
Block,Aleksandar Pavlović,3949634,Bayern Munich,Won,5,0,First half
Pressure-Pressure,Harry Kane-Aleksandar Pavlović,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Carry-Dispossessed,Harry Kane-Harry Kane-Harry Kane,3949634,Bayern Munich,Won,5,0,First half
Pass,Aleksandar Pavlović,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Leroy Sané-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Eric Dier-Eric Dier-Eric Dier-Aleksandar Pavlović-Aleksandar Pavlović,3949634,Bayern Munich,Won,5,0,First half
Pressure,Joshua Kimmich,3949634,Bayern Munich,Won,5,0,First half
Pass,Thomas Müller,3949634,Bayern Munich,Won,5,0,First half
Ball Recovery-Carry,Aleksandar Pavlović-Aleksandar Pavlović,3949634,Bayern Munich,Won,5,0,First half
Pressure,Alphonso Davies,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Thomas Müller-Thomas Müller-Thomas Müller-Eric Dier-Eric Dier-Eric Dier-Kingsley Coman-Kingsley Coman-Kingsley Coman-Alphonso Davies-Alphonso Davies-Alphonso Davies-Eric Dier-Eric Dier-Eric Dier-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Eric Dier-Eric Dier-Eric Dier,3949634,Bayern Munich,Won,5,0,First half
Pass,Leroy Sané,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Alphonso Davies-Eric Dier-Eric Dier-Eric Dier-Alphonso Davies-Alphonso Davies,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Kingsley Coman-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Eric Dier-Eric Dier-Eric Dier-Alphonso Davies-Alphonso Davies,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Joshua Kimmich-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Leroy Sané-Leroy Sané-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Eric Dier-Eric Dier-Eric Dier-Kingsley Coman-Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Pressure,Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Pass,Joshua Kimmich,3949634,Bayern Munich,Won,5,0,First half
Ball Recovery-Shot,Leroy Sané-Leroy Sané,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass,Aleksandar Pavlović-Alphonso Davies-Alphonso Davies-Alphonso Davies,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,Kingsley Coman-Eric Dier-Eric Dier-Eric Dier-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Thomas Müller-Thomas Müller-Thomas Müller-Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Harry Kane-Harry Kane-Harry Kane-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Leroy Sané-Leroy Sané-Leroy Sané-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Aleksandar Pavlović-Aleksandar Pavlović-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Eric Dier-Eric Dier-Eric Dier-Kingsley Coman-Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass,Aleksandar Pavlović-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry,Thomas Müller-Aleksandar Pavlović-Aleksandar Pavlović,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Aleksandar Pavlović-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Thomas Müller-Thomas Müller,3949634,Bayern Munich,Won,5,0,First half
Pressure,Dayotchanculle Upamecano,3949634,Bayern Munich,Won,5,0,First half
Pressure,Raphaël Adelino José Guerreiro,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Alphonso Davies-Kingsley Coman-Kingsley Coman-Eric Dier-Eric Dier-Eric Dier-Kingsley Coman-Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Ball Receipt-Carry-Miscontrol,Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro,3949634,Bayern Munich,Won,5,0,First half
Pressure,Thomas Müller,3949634,Bayern Munich,Won,5,0,First half
Pressure,Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
Pressure,Aleksandar Pavlović,3949634,Bayern Munich,Won,5,0,First half
Duel,Joshua Kimmich,3949634,Bayern Munich,Won,5,0,First half
Pressure,Joshua Kimmich,3949634,Bayern Munich,Won,5,0,First half
Pass,Aleksandar Pavlović,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry,Eric Dier-Aleksandar Pavlović-Aleksandar Pavlović,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Shot-Ball Receipt,Raphaël Adelino José Guerreiro-Leroy Sané-Leroy Sané-Leroy Sané-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Leroy Sané-Leroy Sané-Leroy Sané-Thomas Müller-Thomas Müller,3949634,Bayern Munich,Won,5,0,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Kingsley Coman-Aleksandar Pavlović-Aleksandar Pavlović-Aleksandar Pavlović-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro,3949634,Bayern Munich,Won,5,0,First half
Block-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Raphaël Adelino José Guerreiro-Joshua Kimmich-Eric Dier-Eric Dier-Eric Dier-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Eric Dier-Eric Dier-Eric Dier-Kingsley Coman-Kingsley Coman,3949634,Bayern Munich,Won,5,0,First half
